case,repetition,structure,ns_per_lookup,metadata_bytes,bytes_per_managed_mib,checksum,elapsed_seconds,overlay_reserved_bytes,overlay_rss_bytes,overlay_private_bytes,overlay_shared_bytes,memory_category
random-d100-r256-rs21-gs12,6,flat_assume_mapped,4.4768,1052672,2056.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,two_level,5.3514,2105344,4112.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,radix,6.4935,17833984,34832.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,cached_radix,7.3911,17834240,34832.5,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_bounded,5.0941,1056768,2064.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_bounded_assume_mapped,3.9174,1056768,2064.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_bounded_trusted,3.6937,1056768,2064.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_bounded_branchless,4.8144,1056776,2064.02,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_overlay_checked,5.2024,1056768,2064.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_overlay_trusted,3.5698,1056768,2064.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_sparse,6.2158,1249280,2440.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,6,memx_flat_fallback,2.8175,1052672,2056.0,0xb7a9108205ed60d6,0.4144228610020946,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,flat,4.0431,1052672,2056.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,flat_assume_mapped,4.0281,1052672,2056.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,two_level,4.5605,2105344,4112.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,radix,6.9943,17833984,34832.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,cached_radix,8.1414,17834240,34832.5,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_bounded,4.9759,1056768,2064.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_bounded_assume_mapped,3.8244,1056768,2064.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_bounded_trusted,3.6513,1056768,2064.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_bounded_branchless,5.0183,1056776,2064.02,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_overlay_checked,5.4737,1056768,2064.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_overlay_trusted,3.2897,1056768,2064.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_sparse,6.0295,1249280,2440.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,7,memx_flat_fallback,2.7557,1052672,2056.0,0xb7a9108205ed60d6,0.39533481800026493,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,flat,3.4024,1052672,2056.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,flat_assume_mapped,3.1112,1052672,2056.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,two_level,4.288,2105344,4112.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,radix,6.8834,17833984,34832.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,cached_radix,7.6845,17834240,34832.5,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_bounded,4.2233,8192,16.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_bounded_assume_mapped,2.2352,8192,16.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_bounded_trusted,2.2217,8192,16.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_bounded_branchless,2.9114,8200,16.02,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_overlay_checked,3.9935,8192,16.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_overlay_trusted,2.1911,8192,16.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,7,memx_sparse,5.9327,200704,392.0,0x9db2929b7fb88c91,0.31849589999910677,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,flat,3.0432,1052672,2056.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,flat_assume_mapped,3.0786,1052672,2056.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,two_level,3.9281,2105344,4112.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,radix,6.6018,17833984,34832.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,cached_radix,7.6422,17834240,34832.5,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_bounded,4.3979,8192,16.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_bounded_assume_mapped,2.4677,8192,16.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_bounded_trusted,2.2169,8192,16.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_bounded_branchless,2.9791,8200,16.02,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_overlay_checked,3.9441,8192,16.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_overlay_trusted,2.1281,8192,16.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,8,memx_sparse,5.9655,200704,392.0,0x9db2929b7fb88c91,0.30862665599852335,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,flat,3.2847,1052672,2056.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,flat_assume_mapped,2.8917,1052672,2056.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,two_level,3.9663,2105344,4112.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,radix,6.4186,17833984,34832.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,cached_radix,7.7147,17834240,34832.5,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_bounded,4.7449,1056768,2064.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_bounded_assume_mapped,3.6428,1056768,2064.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_bounded_trusted,3.4731,1056768,2064.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_bounded_branchless,4.809,1056776,2064.02,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_overlay_checked,4.9726,1056768,2064.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_overlay_trusted,3.1934,1056768,2064.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_sparse,6.1457,1249280,2440.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,8,memx_flat_fallback,2.6663,1052672,2056.0,0xb7a9108205ed60d6,0.3634917909948854,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,flat,2.9325,1052672,2056.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,flat_assume_mapped,2.7209,1052672,2056.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,two_level,4.0142,2105344,4112.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,radix,6.5225,17833984,34832.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,cached_radix,7.3972,17834240,34832.5,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_bounded,4.887,1056768,2064.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_bounded_assume_mapped,3.6948,1056768,2064.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_bounded_trusted,3.4209,1056768,2064.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_bounded_branchless,4.4813,1056776,2064.02,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_overlay_checked,4.929,1056768,2064.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_overlay_trusted,3.5507,1056768,2064.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_sparse,6.0753,1249280,2440.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,9,memx_flat_fallback,2.7066,1052672,2056.0,0xb7a9108205ed60d6,0.3622618209992652,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,flat,2.8873,1052672,2056.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,flat_assume_mapped,2.7414,1052672,2056.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,two_level,3.9849,2105344,4112.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,radix,6.5242,17833984,34832.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,cached_radix,7.3698,17834240,34832.5,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_bounded,4.0969,8192,16.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_bounded_assume_mapped,2.2664,8192,16.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_bounded_trusted,2.0662,8192,16.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_bounded_branchless,2.838,8200,16.02,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_overlay_checked,4.0632,8192,16.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_overlay_trusted,2.6696,8192,16.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,9,memx_sparse,5.5087,200704,392.0,0x9db2929b7fb88c91,0.30093278999993345,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,flat,2.9428,1052672,2056.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,flat_assume_mapped,2.8423,1052672,2056.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,two_level,3.8913,2105344,4112.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,radix,7.1215,17833984,34832.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,cached_radix,8.3214,17834240,34832.5,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_bounded,4.0082,8192,16.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_bounded_assume_mapped,2.2831,8192,16.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_bounded_trusted,2.1545,8192,16.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_bounded_branchless,3.3391,8200,16.02,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_overlay_checked,4.0924,8192,16.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_overlay_trusted,2.3005,8192,16.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,10,memx_sparse,5.8825,200704,392.0,0x9db2929b7fb88c91,0.3160904309988837,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,flat,3.025,1052672,2056.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,flat_assume_mapped,3.2207,1052672,2056.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,two_level,4.1141,2105344,4112.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,radix,6.8416,17833984,34832.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,cached_radix,7.7347,17834240,34832.5,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_bounded,4.9848,1056768,2064.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_bounded_assume_mapped,3.9787,1056768,2064.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_bounded_trusted,3.6527,1056768,2064.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_bounded_branchless,4.6261,1056776,2064.02,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_overlay_checked,5.0637,1056768,2064.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_overlay_trusted,3.5895,1056768,2064.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_sparse,6.0886,1249280,2440.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,10,memx_flat_fallback,2.7266,1052672,2056.0,0xb7a9108205ed60d6,0.37526422099472256,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,flat,2.9368,1052672,2056.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,flat_assume_mapped,2.9308,1052672,2056.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,two_level,6.6309,2105344,4112.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,radix,6.7191,17833984,34832.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,cached_radix,8.2283,17834240,34832.5,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_bounded,4.0858,8192,16.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_bounded_assume_mapped,2.1201,8192,16.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_bounded_trusted,2.1171,8192,16.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_bounded_branchless,3.0382,8200,16.02,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_overlay_checked,4.0419,8192,16.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_overlay_trusted,2.1699,8192,16.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,11,memx_sparse,5.5521,200704,392.0,0x9db2929b7fb88c91,0.31918241899984423,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,flat,2.9688,1052672,2056.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,flat_assume_mapped,2.762,1052672,2056.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,two_level,4.2819,2105344,4112.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,radix,6.7386,17833984,34832.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,cached_radix,7.55,17834240,34832.5,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_bounded,5.6223,1056768,2064.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_bounded_assume_mapped,3.8124,1056768,2064.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_bounded_trusted,3.5366,1056768,2064.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_bounded_branchless,4.6766,1056776,2064.02,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_overlay_checked,5.1038,1056768,2064.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_overlay_trusted,3.5265,1056768,2064.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_sparse,6.1192,1249280,2440.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,11,memx_flat_fallback,2.8814,1052672,2056.0,0xb7a9108205ed60d6,0.3743274129956262,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,flat,3.8605,1052672,2056.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,flat_assume_mapped,3.0922,1052672,2056.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,two_level,4.1945,2105344,4112.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,radix,6.9988,17833984,34832.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,cached_radix,7.6339,17834240,34832.5,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_bounded,3.8845,8192,16.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_bounded_assume_mapped,2.199,8192,16.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_bounded_trusted,2.1559,8192,16.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_bounded_branchless,3.3804,8200,16.02,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_overlay_checked,4.1385,8192,16.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_overlay_trusted,2.1731,8192,16.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,12,memx_sparse,5.6754,200704,392.0,0x9db2929b7fb88c91,0.3184720660065068,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,flat,2.9513,1052672,2056.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,flat_assume_mapped,2.8923,1052672,2056.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,two_level,4.0853,2105344,4112.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,radix,6.7189,17833984,34832.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,cached_radix,7.5329,17834240,34832.5,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_bounded,5.0484,1056768,2064.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_bounded_assume_mapped,4.2629,1056768,2064.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_bounded_trusted,3.647,1056768,2064.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_bounded_branchless,5.1586,1056776,2064.02,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_overlay_checked,5.0196,1056768,2064.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_overlay_trusted,3.3389,1056768,2064.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_sparse,6.2505,1249280,2440.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,12,memx_flat_fallback,2.8382,1052672,2056.0,0xb7a9108205ed60d6,0.3740845869979239,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,flat,2.9789,1052672,2056.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,flat_assume_mapped,2.8527,1052672,2056.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
